X1	X2	X3	X4	X5	X6	normal_mean	GC_content	position
ptg000011l	0	100000	24.658	70.6303101	0.43751	0.06510308344652957	43.751	1
ptg000011l	100000	200000	7.942	87.877037	0.45358	0.08192620093732189	45.358	2
ptg000011l	200000	300000	4.06	106.6512299	0.44674	0.10023926722420669	44.674	3
ptg000011l	300000	400000	8.437	114.2873688	0.44467	0.10768784936014285	44.467	4
ptg000011l	400000	500000	5.455	111.5537415	0.45105	0.10502136466941946	45.105000000000004	5
ptg000011l	500000	600000	1.847	104.3440933	0.44139	0.09798879788505879	44.139	6
ptg000011l	600000	700000	10.05	114.9143829	0.43621	0.10829946291057736	43.620999999999995	7
ptg000011l	700000	800000	3.626	107.9239807	0.43454	0.10148075706567336	43.454	8
ptg000011l	800000	900000	11.929	99.2181473	0.44269	0.09298875397472953	44.269	9
ptg000011l	900000	1000000	1.56	110.1665268	0.43379	0.1036682223590919	43.379	10
ptg000011l	1000000	1100000	3.85	115.1720963	0.4293	0.10855084642423128	42.93	11
ptg000011l	1100000	1200000	3.287	113.1685486	0.42749	0.10659650931719987	42.748999999999995	12
ptg000011l	1200000	1300000	6.088	104.6408081	0.433	0.09827822485694741	43.3	13
ptg000011l	1300000	1400000	14.394	103.7309494	0.4306	0.09739071385854925	43.059999999999995	14
ptg000011l	1400000	1500000	18.798	125.4621201	0.44345	0.1185881294620029	44.345	15
ptg000011l	1500000	1600000	8.643	108.6158371	0.43937	0.10215562027719417	43.937	16
ptg000011l	1600000	1700000	3.574	96.9948425	0.43305	0.09082005738174048	43.305	17
ptg000011l	1700000	1800000	4.366	109.6172791	0.43993	0.10313246513151922	43.993	18
ptg000011l	1800000	1900000	15.29	106.4066315	0.43587	0.10000067658349446	43.586999999999996	19
ptg000011l	1900000	2000000	3.68	99.1955795	0.43402	0.09296674047888709	43.402	20
ptg000011l	2000000	2100000	6.128	103.8159866	0.42999	0.09747366239800156	42.998999999999995	21
ptg000011l	2100000	2200000	5.423	104.9333801	0.43153	0.09856361078316139	43.153000000000006	22
ptg000011l	2200000	2300000	11.474	113.7659988	0.43991	0.10717928510809487	43.991	23
ptg000011l	2300000	2400000	6.185	110.9903336	0.4159	0.10447179504082282	41.589999999999996	24
ptg000011l	2400000	2500000	9.185	99.9411926	0.43022	0.09369404003298241	43.022	25
ptg000011l	2500000	2600000	18.847	94.6095886	0.42065	0.08849338943844101	42.065000000000005	26
ptg000011l	2600000	2700000	6.753	112.1702499	0.41729	0.10562273055799629	41.729	27
ptg000011l	2700000	2800000	18.352	105.5765076	0.41927	0.09919094196065337	41.927	28
ptg000011l	2800000	2900000	14.396	103.4195328	0.42616	0.0970869461882684	42.616	29
ptg000011l	2900000	3000000	16.143	100.4660568	0.43369	0.09420601266144162	43.369	30
ptg000011l	3000000	3100000	8.123	113.8221664	0.43159	0.10723407313480014	43.159	31
ptg000011l	3100000	3200000	17.364	93.8128815	0.39806	0.08771625084125893	39.806000000000004	32
ptg000011l	3200000	3300000	5.925	105.4225388	0.41242	0.09904075490038768	41.242000000000004	33
ptg000011l	3300000	3400000	3.744	98.5218811	0.42742	0.09230958927551536	42.742000000000004	34
ptg000011l	3400000	3500000	6.337	111.2298813	0.42723	0.10470545903545296	42.723	35
ptg000011l	3500000	3600000	6.531	94.1108932	0.42808	0.08800694285904295	42.808	36
ptg000011l	3600000	3700000	7.099	103.3969193	0.43197	0.09706488811489691	43.197	37
ptg000011l	3700000	3800000	5.038	80.6177979	0.41953	0.07484526129114163	41.953	38
ptg000011l	3800000	3900000	10.164	99.0275116	0.43175	0.0928028006168759	43.175000000000004	39
ptg000011l	3900000	4000000	7.266	101.2257233	0.41559	0.0949470204397534	41.559000000000005	40
ptg000011l	4000000	4100000	3.299	126.9598389	0.45979	0.12004906170072051	45.979	41
ptg000011l	4100000	4200000	10.491	109.2221832	0.41413	0.10274707346941606	41.413	42
ptg000011l	4200000	4300000	7.378	94.0036087	0.4199	0.08790229345171448	41.99	43
ptg000011l	4300000	4400000	9.3	103.2484818	0.42393	0.09692009649634699	42.393	44
ptg000011l	4400000	4500000	10.43	104.8972321	0.4221	0.09852835064049298	42.21	45
ptg000011l	4500000	4600000	8.669	88.7659531	0.42561	0.08279328372215783	42.561	46
ptg000011l	4600000	4700000	31.89	120.4604111	0.43468	0.11370927107631387	43.468	47
ptg000011l	4700000	4800000	10.694	108.1490784	0.41991	0.10170032597726823	41.991	48
ptg000011l	4800000	4900000	9.318	111.9951019	0.42162	0.10545188449547312	42.162	49
ptg000011l	4900000	5000000	12.328	100.0241928	0.42118	0.09377500160467399	42.118	50
ptg000011l	5000000	5100000	10.217	106.4826431	0.41222	0.10007482120727598	41.221999999999994	51
ptg000011l	5100000	5200000	13.323	84.8608704	0.41293	0.07898411659993938	41.293	52
ptg000011l	5200000	5300000	26.371	91.9871826	0.43889	0.085935394260436615	43.889	53
ptg000011l	5300000	5400000	10.695	86.9894714	0.42344	0.08106043548187274	42.344	54
ptg000011l	5400000	5500000	15.893	85.1845779	0.4362	0.07929987328448168	43.62	55
ptg000011l	5500000	5600000	51.289	248.9562073	0.46357	0.23904898852412168	46.357	56
ptg000011l	5600000	5654655	92.8259	935.9338989	0.494063	0.9091533211520186	49.406299999999995	57
ptg000030l	0	100000	1.312	104.6057816	0.45221	0.09824405866830142	45.221000000000004	58
ptg000030l	100000	200000	7.3	98.8123474	0.43941	0.09259292122135927	43.941	59
ptg000030l	200000	300000	4.261	103.8952484	0.44961	0.09755097739125583	44.961	60
ptg000030l	300000	400000	1.995	98.5039291	0.44639	0.09229207820765037	44.639	61
ptg000030l	400000	500000	5.162	110.365181	0.44059	0.10386199726873227	44.059	62
ptg000030l	500000	600000	11.898	95.1789627	0.42389	0.08904877872685805	42.388999999999996	63
ptg000030l	600000	700000	0.902	101.0742569	0.43376	0.09479927431622039	43.376	64
ptg000030l	700000	800000	8.423	111.3827896	0.43157	0.10485461164343084	43.157000000000004	65
ptg000030l	800000	900000	10.393	113.4341965	0.43795	0.10685563244582565	43.795	66
ptg000030l	900000	1000000	2.681	104.7333374	0.43079	0.0983684814774799	43.079	67
ptg000030l	1000000	1100000	5.97	98.7383575	0.43872	0.09252074864113295	43.872	68
ptg000030l	1100000	1200000	8.641	109.7811813	0.42972	0.10329234161031933	42.972	69
ptg000030l	1200000	1300000	16.079	92.2448807	0.41611	0.08618676284988497	41.611	70
ptg000030l	1300000	1400000	10.456	94.9432831	0.41365	0.08881888782500914	41.365	71
ptg000030l	1400000	1500000	30.149	241.4136353	0.41443	0.2316916751234694	41.443000000000005	72
ptg000030l	1500000	1600000	12.768	125.0132065	0.42513	0.11815024195559061	42.513	73
ptg000030l	1600000	1700000	11.008	105.2049637	0.42488	0.09882852382074027	42.488	74
ptg000030l	1700000	1800000	6.805	100.3075638	0.42989	0.0940514125233442	42.989	75
ptg000030l	1800000	1900000	12.261	104.0192032	0.42886	0.09767188764721563	42.886	76
ptg000030l	1900000	2000000	10.074	96.5720901	0.42484	0.09040768851105845	42.484	77
ptg000030l	2000000	2100000	28.555	83.0908127	0.42098	0.07725753457511578	42.098	78
ptg000030l	2100000	2200000	11.389	101.1841736	0.4095	0.0949064912721693	40.949999999999996	79
ptg000030l	2200000	2300000	18.886	115.172142	0.44114	0.10855089100176032	44.114	80
ptg000030l	2300000	2400000	25.683	122.0920792	0.42227	0.11530086258880416	42.227	81
ptg000030l	2400000	2500000	15.494	106.1853409	0.41965	0.09978482126294619	41.965	82
ptg000030l	2500000	2600000	26.16	114.3721771	0.43786	0.10777057462177463	43.786	83
ptg000030l	2600000	2700000	16.041	95.1731186	0.42585	0.0890430781680507	42.585	84
ptg000030l	2700000	2800000	12.207	99.9952393	0.42615	0.0937467592526559	42.614999999999995	85
ptg000030l	2800000	2900000	14.576	105.9195938	0.42089	0.0995256013708438	42.089	86
ptg000030l	2900000	3000000	28.629	113.4717636	0.41961	0.10689227683294633	41.961	87
ptg000030l	3000000	3100000	46.572	109.0186462	0.42853	0.10254853568977954	42.853	88
ptg000030l	3100000	3200000	10.666	101.7806778	0.41719	0.09548834429845866	41.719	89
ptg000030l	3200000	3300000	20.372	101.8846664	0.43225	0.09558977875878533	43.225	90
ptg000030l	3300000	3400000	48.041	102.8569565	0.44087	0.09653818773413902	44.086999999999996	91
ptg000030l	3400000	3500000	36.854	99.7800217	0.4284	0.09353682776873554	42.84	92
ptg000030l	3500000	3600000	7.829	101.3421707	0.4358	0.09506060769042744	43.580000000000005	93
ptg000030l	3600000	3700000	6.123	107.7817001	0.43643	0.10134197112302237	43.643	94
ptg000030l	3700000	3800000	8.134	105.9492493	0.43167	0.09955452848052908	43.167	95
ptg000030l	3800000	3900000	15.299	100.6074982	0.43169	0.09434398001629443	43.169000000000004	96
ptg000030l	3900000	4000000	4.311	109.7431488	0.43184	0.1032552432542267	43.184	97
ptg000030l	4000000	4100000	17.613	93.5697632	0.4425	0.08747910394673358	44.25	98
ptg000030l	4100000	4200000	25.54	118.1447525	0.43236	0.11145048905220913	43.236000000000004	99
ptg000030l	4200000	4300000	38.075	98.0362701	0.45323	0.09183590572064784	45.323	100
ptg000030l	4300000	4400000	46.541	118.8045425	0.44433	0.1120940734699139	44.433	101
