BX284601.5	0	100000	108.2456207
BX284601.5	100000	200000	112.84478
BX284601.5	200000	300000	88.0813217
BX284601.5	300000	400000	99.9830093
BX284601.5	400000	500000	88.3117905
BX284601.5	500000	600000	59.8372498
BX284601.5	600000	700000	61.0063019
BX284601.5	700000	800000	75.6803894
BX284601.5	800000	900000	66.0473175
BX284601.5	900000	1000000	55.8206482
BX284601.5	1000000	1100000	54.4916
BX284601.5	1100000	1200000	34.165699
BX284601.5	1200000	1300000	61.0554504
BX284601.5	1300000	1400000	58.8223991
BX284601.5	1400000	1500000	65.0196915
BX284601.5	1500000	1600000	44.8167686
BX284601.5	1600000	1700000	82.3842163
BX284601.5	1700000	1800000	48.1929016
BX284601.5	1800000	1900000	67.7673721
BX284601.5	1900000	2000000	40.7570305
BX284601.5	2000000	2100000	50.4902916
BX284601.5	2100000	2200000	46.6038284
BX284601.5	2200000	2300000	100.5272522
BX284601.5	2300000	2400000	66.6336823
BX284601.5	2400000	2500000	55.6724396
BX284601.5	2500000	2600000	76.3363419
BX284601.5	2600000	2700000	105.1701813
BX284601.5	2700000	2800000	92.6586838
BX284601.5	2800000	2900000	100.3518906
BX284601.5	2900000	3000000	64.3641815
BX284601.5	3000000	3100000	71.8078995
BX284601.5	3100000	3200000	58.3151817
BX284601.5	3200000	3300000	87.5791397
BX284601.5	3300000	3400000	97.8338623
BX284601.5	3400000	3500000	63.662281
BX284601.5	3500000	3600000	81.0335693
BX284601.5	3600000	3700000	61.5611496
BX284601.5	3700000	3800000	91.6873169
BX284601.5	3800000	3900000	109.1193314
BX284601.5	3900000	4000000	117.8150406
BX284601.5	4000000	4100000	145.3770752
BX284601.5	4100000	4200000	109.0871201
BX284601.5	4200000	4300000	95.7791595
BX284601.5	4300000	4400000	141.760437
BX284601.5	4400000	4500000	89.4444809
BX284601.5	4500000	4600000	75.9243622
BX284601.5	4600000	4700000	116.1819229
BX284601.5	4700000	4800000	112.0751877
BX284601.5	4800000	4900000	103.0734024
BX284601.5	4900000	5000000	120.3301926
BX284601.5	5000000	5100000	116.7372513
BX284601.5	5100000	5200000	70.1409531
BX284601.5	5200000	5300000	116.7634277
BX284601.5	5300000	5400000	110.1686783
BX284601.5	5400000	5500000	93.6064377
BX284601.5	5500000	5600000	103.9963608
BX284601.5	5600000	5700000	100.0988083
BX284601.5	5700000	5800000	102.5587234
BX284601.5	5800000	5900000	121.9133835
BX284601.5	5900000	6000000	86.6992722
BX284601.5	6000000	6100000	97.3208618
BX284601.5	6100000	6200000	129.6994171
BX284601.5	6200000	6300000	100.9839478
BX284601.5	6300000	6400000	114.0688705
BX284601.5	6400000	6500000	142.5672913
BX284601.5	6500000	6600000	106.8533173
BX284601.5	6600000	6700000	97.9117279
BX284601.5	6700000	6800000	74.3263474
BX284601.5	6800000	6900000	98.8923187
BX284601.5	6900000	7000000	89.1150894
BX284601.5	7000000	7100000	114.0444412
BX284601.5	7100000	7200000	112.3086014
BX284601.5	7200000	7300000	113.3987885
BX284601.5	7300000	7400000	107.8813629
BX284601.5	7400000	7500000	111.7014084
BX284601.5	7500000	7600000	109.0604401
BX284601.5	7600000	7700000	142.0703125
BX284601.5	7700000	7800000	108.3306274
BX284601.5	7800000	7900000	99.6728592
BX284601.5	7900000	8000000	109.0299988
BX284601.5	8000000	8100000	112.4115524
BX284601.5	8100000	8200000	110.9640503
BX284601.5	8200000	8300000	119.246109
BX284601.5	8300000	8400000	110.6177216
BX284601.5	8400000	8500000	105.200943
BX284601.5	8500000	8600000	109.0383377
BX284601.5	8600000	8700000	103.0563965
BX284601.5	8700000	8800000	99.4877625
BX284601.5	8800000	8900000	106.5749588
BX284601.5	8900000	9000000	119.41185
BX284601.5	9000000	9100000	89.8201294
