BX284601.5	0	100000	27.29
BX284601.5	100000	200000	17.896
BX284601.5	200000	300000	23.172
BX284601.5	300000	400000	23.465
BX284601.5	400000	500000	30.679
BX284601.5	500000	600000	37.18
BX284601.5	600000	700000	46.69
BX284601.5	700000	800000	42.192
BX284601.5	800000	900000	35.772
BX284601.5	900000	1000000	39.63
BX284601.5	1000000	1100000	39.974
BX284601.5	1100000	1200000	50.547
BX284601.5	1200000	1300000	45.617
BX284601.5	1300000	1400000	52.285
BX284601.5	1400000	1500000	48.661
BX284601.5	1500000	1600000	54.906
BX284601.5	1600000	1700000	50.212
BX284601.5	1700000	1800000	40.916
BX284601.5	1800000	1900000	45.775
BX284601.5	1900000	2000000	56.058
BX284601.5	2000000	2100000	41.43
BX284601.5	2100000	2200000	48.451
BX284601.5	2200000	2300000	34.674
BX284601.5	2300000	2400000	42.763
BX284601.5	2400000	2500000	38.604
BX284601.5	2500000	2600000	33.208
BX284601.5	2600000	2700000	27.242
BX284601.5	2700000	2800000	30.648
BX284601.5	2800000	2900000	33.758
BX284601.5	2900000	3000000	42.359
BX284601.5	3000000	3100000	42.355
BX284601.5	3100000	3200000	40.06
BX284601.5	3200000	3300000	38.266
BX284601.5	3300000	3400000	32.219
BX284601.5	3400000	3500000	38.523
BX284601.5	3500000	3600000	34.102
BX284601.5	3600000	3700000	22.966
BX284601.5	3700000	3800000	19.206
BX284601.5	3800000	3900000	16.898
BX284601.5	3900000	4000000	16.573
BX284601.5	4000000	4100000	7.742
BX284601.5	4100000	4200000	14.154
BX284601.5	4200000	4300000	29.926
BX284601.5	4300000	4400000	11.007
BX284601.5	4400000	4500000	18.739
BX284601.5	4500000	4600000	17.337
BX284601.5	4600000	4700000	16.119
BX284601.5	4700000	4800000	18.673
BX284601.5	4800000	4900000	16.428
BX284601.5	4900000	5000000	11.141
BX284601.5	5000000	5100000	11.906
BX284601.5	5100000	5200000	13.167
BX284601.5	5200000	5300000	13.542
BX284601.5	5300000	5400000	10.179
BX284601.5	5400000	5500000	13.764
BX284601.5	5500000	5600000	9.869
BX284601.5	5600000	5700000	11.364
BX284601.5	5700000	5800000	12.652
BX284601.5	5800000	5900000	7.992
BX284601.5	5900000	6000000	10.831
BX284601.5	6000000	6100000	9.671
BX284601.5	6100000	6200000	8.295
BX284601.5	6200000	6300000	7.71
BX284601.5	6300000	6400000	10.168
BX284601.5	6400000	6500000	6.601
BX284601.5	6500000	6600000	6.461
BX284601.5	6600000	6700000	10.139
BX284601.5	6700000	6800000	8.631
BX284601.5	6800000	6900000	6.899
BX284601.5	6900000	7000000	8.383
BX284601.5	7000000	7100000	12.609
BX284601.5	7100000	7200000	6.804
BX284601.5	7200000	7300000	10.116
BX284601.5	7300000	7400000	9.433
BX284601.5	7400000	7500000	9.165
BX284601.5	7500000	7600000	10.16
BX284601.5	7600000	7700000	5.886
BX284601.5	7700000	7800000	16.616
BX284601.5	7800000	7900000	9.866
BX284601.5	7900000	8000000	12.992
BX284601.5	8000000	8100000	9.675
BX284601.5	8100000	8200000	9.385
BX284601.5	8200000	8300000	12.256
BX284601.5	8300000	8400000	12.308
BX284601.5	8400000	8500000	12.58
BX284601.5	8500000	8600000	12.408
BX284601.5	8600000	8700000	12.614
BX284601.5	8700000	8800000	9.824
BX284601.5	8800000	8900000	9.454
BX284601.5	8900000	9000000	4.416
BX284601.5	9000000	9100000	11.652
BX284601.5	9100000	9200000	7.445
BX284601.5	9200000	9300000	11.188
BX284601.5	9300000	9400000	14.549
BX284601.5	9400000	9500000	12.009
BX284601.5	9500000	9600000	10.097
BX284601.5	9600000	9700000	11.652
BX284601.5	9700000	9800000	10.657
