ptg000011l	0	100000	27.939
ptg000011l	100000	200000	8.647
ptg000011l	200000	300000	4.3
ptg000011l	300000	400000	8.732
ptg000011l	400000	500000	5.706
ptg000011l	500000	600000	1.901
ptg000011l	600000	700000	10.256
ptg000011l	700000	800000	3.857
ptg000011l	800000	900000	12.11
ptg000011l	900000	1000000	1.786
ptg000011l	1000000	1100000	4.058
ptg000011l	1100000	1200000	3.499
ptg000011l	1200000	1300000	6.214
ptg000011l	1300000	1400000	14.771
ptg000011l	1400000	1500000	18.856
ptg000011l	1500000	1600000	8.868
ptg000011l	1600000	1700000	3.748
ptg000011l	1700000	1800000	4.562
ptg000011l	1800000	1900000	16.04
ptg000011l	1900000	2000000	3.956
ptg000011l	2000000	2100000	6.265
ptg000011l	2100000	2200000	5.585
ptg000011l	2200000	2300000	12.005
ptg000011l	2300000	2400000	6.282
ptg000011l	2400000	2500000	9.493
ptg000011l	2500000	2600000	19.813
ptg000011l	2600000	2700000	7.209
ptg000011l	2700000	2800000	18.883
ptg000011l	2800000	2900000	14.804
ptg000011l	2900000	3000000	16.774
ptg000011l	3000000	3100000	9.876
ptg000011l	3100000	3200000	18.255
ptg000011l	3200000	3300000	6.284
ptg000011l	3300000	3400000	3.852
ptg000011l	3400000	3500000	6.504
ptg000011l	3500000	3600000	6.824
ptg000011l	3600000	3700000	7.213
ptg000011l	3700000	3800000	5.37
ptg000011l	3800000	3900000	10.611
ptg000011l	3900000	4000000	7.547
ptg000011l	4000000	4100000	3.528
ptg000011l	4100000	4200000	10.954
ptg000011l	4200000	4300000	7.704
ptg000011l	4300000	4400000	9.803
ptg000011l	4400000	4500000	11.033
ptg000011l	4500000	4600000	9.415
ptg000011l	4600000	4700000	33.448
ptg000011l	4700000	4800000	11.41
ptg000011l	4800000	4900000	9.509
ptg000011l	4900000	5000000	13.056
ptg000011l	5000000	5100000	10.589
ptg000011l	5100000	5200000	13.705
ptg000011l	5200000	5300000	28.19
ptg000011l	5300000	5400000	11.009
ptg000011l	5400000	5500000	16.844
ptg000011l	5500000	5600000	102.655
ptg000011l	5600000	5654655	55.962
ptg000030l	0	100000	1.336
ptg000030l	100000	200000	8.424
ptg000030l	200000	300000	4.31
ptg000030l	300000	400000	2.257
ptg000030l	400000	500000	5.359
ptg000030l	500000	600000	12.144
ptg000030l	600000	700000	0.929
ptg000030l	700000	800000	8.649
ptg000030l	800000	900000	11.273
ptg000030l	900000	1000000	2.804
ptg000030l	1000000	1100000	6.503
ptg000030l	1100000	1200000	9.498
ptg000030l	1200000	1300000	17.348
ptg000030l	1300000	1400000	10.907
ptg000030l	1400000	1500000	30.738
ptg000030l	1500000	1600000	13.023
ptg000030l	1600000	1700000	11.891
ptg000030l	1700000	1800000	7.278
ptg000030l	1800000	1900000	13.299
ptg000030l	1900000	2000000	10.537
ptg000030l	2000000	2100000	30.481
ptg000030l	2100000	2200000	12.098
ptg000030l	2200000	2300000	19.502
ptg000030l	2300000	2400000	27.265
ptg000030l	2400000	2500000	15.946
ptg000030l	2500000	2600000	26.643
ptg000030l	2600000	2700000	16.576
ptg000030l	2700000	2800000	12.283
ptg000030l	2800000	2900000	15.129
ptg000030l	2900000	3000000	29.514
ptg000030l	3000000	3100000	49.258
ptg000030l	3100000	3200000	10.956
ptg000030l	3200000	3300000	20.969
ptg000030l	3300000	3400000	48.822
ptg000030l	3400000	3500000	37.308
ptg000030l	3500000	3600000	8.471
ptg000030l	3600000	3700000	6.202
ptg000030l	3700000	3800000	8.353
ptg000030l	3800000	3900000	16.403
ptg000030l	3900000	4000000	4.642
ptg000030l	4000000	4100000	17.775
ptg000030l	4100000	4200000	26.7
ptg000030l	4200000	4300000	38.877
ptg000030l	4300000	4400000	47.081
ptg000030l	4400000	4500000	48.248
ptg000030l	4500000	4600000	53.14
ptg000030l	4600000	4700000	28.276
ptg000030l	4700000	4800000	17.224
ptg000030l	4800000	4900000	14.766
ptg000030l	4900000	5000000	59.541
ptg000030l	5000000	5100000	67.891
ptg000030l	5100000	5200000	63.595
ptg000030l	5200000	5300000	17.801
ptg000030l	5300000	5400000	10.311
ptg000030l	5400000	5483658	11.704
ptg000019l	0	100000	10.882
ptg000019l	100000	200000	16.086
ptg000019l	200000	300000	27.093
ptg000019l	300000	400000	35.112
ptg000019l	400000	500000	21.426
ptg000019l	500000	600000	22.176
ptg000019l	600000	700000	20.606
ptg000019l	700000	800000	17.653
ptg000019l	800000	900000	18.666
ptg000019l	900000	1000000	19.127
ptg000019l	1000000	1100000	11.527
ptg000019l	1100000	1200000	14.387
ptg000019l	1200000	1300000	9.641
ptg000019l	1300000	1400000	3.493
ptg000019l	1400000	1500000	12.061
